subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,30,word,valid,right,0.162232957047,right,0.0261539369641,right,10.7073751651,340.37171556,1.72615983963,right,357.199878432,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,31,word,valid,right,-0.0543088578587,right,0.30597929348,right,-3.58438461867,367.010258011,20.1946333697,right,443.176223896,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,32,word,valid,left,-1.47529323221,left,-1.17723618171,left,-97.369353326,-370.485071911,-77.6975879927,left,350.67938501,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,33,arrow,valid,left,-0.636385844503,left,0.181944484638,left,-42.0014657372,-342.331818233,12.0083359861,left,951.429988723,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,34,arrow,valid,left,0.594107965919,left,1.78770084165,left,39.2111257507,-350.887319037,117.988255549,left,391.556423623,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,35,arrow,invalid,left,0.435539932434,right,-0.00336337722923,right,28.7456355407,330.442780662,-0.221982897129,right,414.643022697,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,36,word,invalid,left,2.83077712597,right,0.0411562469765,right,186.831290314,325.372002619,2.71631230045,right,396.746954881,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,37,arrow,invalid,right,-0.502709344177,left,0.99068735373,left,-33.1788167157,-348.473373923,65.3853653462,left,395.911207423,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,38,arrow,valid,left,0.601142872992,left,-0.249884414406,left,39.6754296175,-340.732805946,-16.4923713508,left,442.983211484,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,39,word,invalid,right,-1.0500741683,left,-0.943520740434,left,-69.3048951079,-332.013784002,-62.2723688686,left,479.713201988,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,40,arrow,valid,right,-1.19319155204,right,0.773991456736,right,-78.7506424349,380.174416566,51.0834361446,right,499.500984326,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,41,word,invalid,right,-0.409839332165,left,-2.46545895015,left,-27.0493959229,-338.95940667,-162.72029071,left,406.000672374,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,42,word,invalid,right,-1.04031834494,left,-0.837898935143,left,-68.6610107661,-349.747579079,-55.3013297195,left,323.987324722,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,43,word,invalid,left,-0.187845189575,right,-1.72493217416,right,-12.397782512,342.448315684,-113.845523495,right,437.105132267,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,44,word,valid,left,0.130140969464,left,0.198254593398,left,8.58930398462,-364.232146089,13.0848031642,left,345.910727512,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,45,arrow,invalid,right,1.65001131183,left,-1.37634985394,left,108.900746581,-375.255930302,-90.8390903603,left,409.276763443,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,46,arrow,valid,left,-1.0926417634,left,-0.312199163977,left,-72.1143563846,-327.133303463,-20.6051448225,left,286.855624989,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,47,word,invalid,left,0.558446154688,right,0.459659674586,right,36.8574462094,377.938226248,30.3375385227,right,337.519004941,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,48,word,valid,right,-1.15564818146,right,-0.0316205564548,right,-76.2727799764,345.768015979,-2.08695672601,right,367.584142834,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,49,arrow,invalid,left,0.674876704457,right,-1.33596391189,right,44.5418624942,359.080951531,-88.1736181846,left,380.837027449,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,50,arrow,valid,right,-0.933268743766,right,0.106481785888,right,-61.5957370885,328.673068326,7.02779786862,right,334.528751671,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,51,word,valid,right,-0.540216905756,right,-1.18587642706,right,-35.6543157799,377.351709595,-78.2678441861,right,399.231471121,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,52,word,valid,left,-2.26694853985,left,0.448710367951,left,-149.61860363,-336.628351623,29.6148842848,left,408.349150792,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,53,word,valid,right,-0.522480101316,right,-0.709312712541,right,-34.4836866869,322.837486898,-46.8146390277,right,358.152137138,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,54,arrow,invalid,right,-0.437008273059,left,0.162900003239,left,-28.8425460219,-317.312143655,10.7514002138,left,350.629771128,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,55,arrow,valid,right,0.636574555639,right,-2.34065641285,right,42.0139206722,316.978235168,-154.483323248,right,367.02783173,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,56,arrow,valid,right,1.44636519607,right,0.808995691698,right,95.4601029407,345.556286957,53.3937156521,right,295.135957189,1
