subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,23,arrow,valid,left,0.381296343806,left,0.438511709118,left,25.1655586912,-333.571298432,28.9417728018,left,404.630684759,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,24,word,valid,right,-3.17084659424,right,-0.100858859782,right,-209.27587522,365.027512606,-6.65668474561,right,283.203164989,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,25,word,valid,right,0.852867955172,right,0.118577962709,right,56.2892850413,355.103661876,7.8261455388,right,350.446840108,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,26,word,valid,right,2.18386148299,right,0.255735332565,right,144.134857877,342.582179596,16.8785319493,right,319.075847568,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,27,word,valid,right,-0.692137591967,right,0.177574212238,right,-45.6810810698,376.709693593,11.7198980077,right,449.802506948,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,28,word,valid,right,0.953291965745,right,1.82763864974,right,62.9172697392,361.637558828,120.624150883,right,526.554337819,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,29,arrow,valid,right,0.916929591937,right,0.815109054489,right,60.5173530679,343.132099604,53.7971975963,right,367.946263927,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,30,word,valid,right,-0.530380931974,right,-0.138432541125,right,-35.0051415103,372.579773157,-9.13654771424,right,423.853771936,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,31,word,valid,left,1.03427156317,left,0.995770451334,left,68.2619231691,-339.970554501,65.7208497881,left,397.753316094,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,32,word,invalid,right,-0.560814448199,left,-0.599415557189,left,-37.0137535812,-356.836466048,-39.5614267744,left,356.638904545,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,33,arrow,valid,right,0.0418303827967,right,-1.54326740808,right,2.76080526458,321.579379276,-101.855648933,right,381.271445774,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,34,word,valid,left,-0.174648944524,left,0.724222387468,left,-11.5268303386,-320.98941769,47.7986775729,left,340.81705159,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,35,word,invalid,right,-0.385957982033,left,-0.245211634529,left,-25.4732268142,-352.982170938,-16.1839678789,left,382.135998167,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,36,word,invalid,left,-0.440883617323,right,0.243635536092,right,-29.0983187433,343.54403447,16.0799453821,right,421.749206202,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,37,arrow,valid,left,0.486914246966,left,0.120979295709,left,32.1363402997,-361.029401736,7.98463351677,left,347.674254852,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,38,word,invalid,left,2.41299115465,right,-0.894796146386,right,159.257416207,327.690480605,-59.0565456615,right,332.639493456,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,39,word,valid,right,-0.076099444263,right,-0.896164632038,right,-5.02256332136,341.327205849,-59.1468657145,right,349.89757248,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,40,arrow,invalid,right,0.233128326936,left,0.369616204585,left,15.3864695778,-328.19468588,24.3946695026,left,382.498335559,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,41,arrow,invalid,left,-1.45540913674,right,-0.43951578049,right,-96.0570030248,342.460692624,-29.0080415124,right,366.123373969,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,42,word,valid,right,0.96117052909,right,-0.458044150833,right,63.4372549199,334.621885251,-30.230913955,right,342.049062834,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,43,word,valid,left,0.909912077959,left,0.709765010228,left,60.0541971453,-331.432114311,46.8444906751,left,375.014083809,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,44,word,valid,right,-0.241348028813,right,-0.620857251052,right,-15.9289699017,327.088700207,-40.9765785694,right,278.612170951,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,45,arrow,valid,right,0.424687071123,right,-1.64420132176,right,28.0293466941,334.086691635,-108.517287236,right,466.231883154,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,46,word,invalid,right,-0.798526810668,left,-0.305642068105,left,-52.7027695041,-353.469249268,-20.1723764949,left,366.16818601,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,47,word,invalid,right,-0.493570308762,left,-1.21754535801,left,-32.5756403783,-332.550594929,-80.3579936288,left,358.12442383,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,48,arrow,invalid,right,0.418306332185,left,0.553641421761,left,27.6082179242,-340.346190024,36.5403338362,left,398.374923156,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,49,word,valid,right,-0.0204161301859,right,-0.00942796408464,right,-1.34746459227,378.043459967,-0.622245629586,right,405.295823468,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,50,word,valid,right,1.04989570547,right,-0.0946202387354,right,69.2931165612,358.432560241,-6.24493575653,right,347.743073362,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,51,word,valid,left,1.31894528171,left,-0.201548487053,left,87.0503885925,-329.907166028,-13.3022001455,left,364.870557154,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,52,arrow,valid,right,-0.77834236059,right,-0.666261036314,right,-51.3705957989,381.774039467,-43.9732283967,right,349.104399269,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,53,arrow,invalid,right,-0.740048089009,left,0.543052960404,left,-48.8431738746,-357.808692577,35.8414953867,left,366.066078597,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,54,word,valid,left,-1.33826909446,left,-1.27865719251,left,-88.3257602343,-370.074692019,-84.3913747054,left,334.020984825,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,55,arrow,valid,left,-0.254861120238,left,-0.198005314278,left,-16.8208339357,-367.739438367,-13.0683507423,left,397.022559657,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,56,word,invalid,right,-0.344812702286,left,0.619195705913,left,-22.7576383508,-363.232604618,40.8669165903,left,341.898942424,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,57,arrow,valid,left,-2.42266064754,left,-0.408576676721,left,-159.895602738,-357.926460508,-26.9660606636,left,302.831801178,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,58,word,valid,right,0.131900953217,right,-0.501613308375,right,8.70546291231,318.132085816,-33.1064783527,right,353.448606969,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,59,arrow,invalid,right,-0.391866128695,left,-1.58309398927,left,-25.8631644939,-317.707586074,-104.484203292,left,378.043698147,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,60,arrow,invalid,right,0.53163382883,left,1.73531130577,left,35.0878327028,-331.826251567,114.530546181,left,385.661105742,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,61,arrow,valid,right,0.34864885533,right,0.355335176157,right,23.0108244518,327.731191947,23.4521216264,right,368.908762699,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,62,word,valid,right,-0.429851348842,right,0.197428433993,right,-28.3701890236,332.076838797,13.0302766435,right,408.891670115,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,63,arrow,invalid,right,1.00622026443,left,-0.868021745386,left,66.4105374523,-337.811763465,-57.2894351955,left,431.141810957,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,64,arrow,valid,right,1.29427540387,right,-1.34501690564,right,85.4221766553,345.429560713,-88.7711157725,right,380.718016997,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,65,arrow,valid,right,2.74749597313,right,0.903741545315,right,181.334734227,365.039355521,59.6469419908,right,340.343644377,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,66,arrow,valid,left,1.1647892321,left,-0.365652767623,left,76.8760893188,-361.072951551,-24.1330826631,left,341.567653348,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,67,word,invalid,right,-0.0792902790445,left,1.41112080337,left,-5.23315841693,-323.119826294,93.1339730226,left,374.535555136,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,68,word,valid,left,0.0932035676808,left,1.08933104297,left,6.15143546693,-379.936890045,71.8958488361,left,382.221781183,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,69,arrow,valid,left,1.01949983649,left,0.727417137069,left,67.2869892083,-326.177986845,48.0095310466,left,373.793595762,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,1,test,70,word,valid,left,0.523113338219,left,0.325315447488,left,34.5254803224,-361.857467404,21.4708195342,left,341.75106266,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,72,arrow,valid,left,0.438010222535,left,0.605017798996,left,28.9086746873,-347.481615691,39.9311747337,left,353.306808858,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,73,arrow,invalid,right,-0.766120530668,left,1.51976475453,left,-50.5639550241,-380.435774282,100.304473799,left,337.902668223,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,74,arrow,invalid,left,-0.62475236575,right,0.122595835289,right,-41.2336561395,377.154935266,8.09132512905,right,323.193114309,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,75,arrow,invalid,right,2.4288204013,left,-0.633995107938,left,160.302146486,-344.951755165,-41.8436771239,left,349.153052317,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,76,word,invalid,left,-0.78413439157,right,1.52258404638,right,-51.7528698436,367.520076777,100.490547061,right,374.095436826,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,77,word,valid,left,-0.464635902716,left,0.790379972227,left,-30.6659695793,-346.077874162,52.165078167,left,309.996927157,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,78,arrow,valid,left,-0.434746109599,left,-1.85243008731,left,-28.6932432335,-358.263726444,-122.260385762,left,344.251574832,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,79,arrow,valid,right,-0.91895192736,right,0.140223345481,right,-60.6508272058,342.14456169,9.25474080171,right,345.220795367,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,80,word,valid,right,0.314374597622,right,0.172733821425,right,20.7487234431,381.892149162,11.400432214,right,386.189247656,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,81,arrow,valid,right,0.25571907066,right,-0.378448039606,right,16.8774586636,377.894897884,-24.977570614,right,369.244532892,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,82,word,valid,right,-0.258904431104,right,-1.64030496742,right,-17.0876924529,359.083769857,-108.26012785,right,321.384628187,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,83,word,invalid,left,0.988907855473,right,0.305397530335,right,65.2679184612,344.892320853,20.1562370021,right,363.321020675,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,84,word,valid,right,-0.974882073306,right,0.970999170208,right,-64.3422168382,337.267792841,64.0859452337,right,339.607446454,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,85,word,valid,right,1.58092936875,right,0.0136038316206,right,104.341338337,380.012023996,0.897852886963,right,364.868316625,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,86,arrow,invalid,left,-1.19407269807,right,-0.951680349747,right,-78.8087980728,366.489449508,-62.8109030833,right,485.126241983,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,87,word,valid,left,0.0587329902413,left,-1.12994692585,left,3.87637735593,-342.868045149,-74.5764971063,left,424.38351427,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,88,word,invalid,right,0.707437082918,left,1.08606719252,left,46.6908474726,-352.633177279,71.6804347066,left,381.640504987,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,89,word,valid,left,-1.76375765445,left,0.796504329708,left,-116.408005194,-322.723715447,52.5692857607,left,437.299626181,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,90,word,valid,right,0.496772666493,right,-1.13412521783,right,32.7869959885,371.959288627,-74.8522643767,right,362.580981804,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,91,arrow,valid,left,-1.10786625734,left,0.0857516311403,left,-73.1191729844,-318.910032472,5.65960765526,left,362.873540435,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,92,arrow,invalid,right,0.810456297178,left,-1.00431333572,left,53.4901156138,-332.599799434,-66.2846801574,left,443.129993335,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,93,word,valid,right,-0.381472372485,right,-0.108720368681,right,-25.177176584,376.032063784,-7.17554433294,right,328.080187901,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,94,arrow,valid,left,-1.16490081068,left,-1.58664461654,left,-76.8834535048,-344.648761208,-104.718544691,left,329.695022025,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,95,arrow,invalid,left,0.15231023715,right,0.888963890063,right,10.0524756519,370.566436265,58.6716167441,right,371.179132955,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,96,word,invalid,right,-0.0971664762584,left,0.941872701387,left,-6.41298743305,-370.968716687,62.1635982915,left,386.568229529,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,97,arrow,invalid,right,0.409779618912,left,-1.38373396488,left,27.0454548482,-337.102594156,-91.3264416824,left,377.85996875,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,98,word,valid,right,1.38131745455,right,0.456211991998,right,91.1669520002,375.362827936,30.1099914719,right,433.095936198,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,99,word,valid,left,0.50495375463,left,-0.0931785423184,left,33.3269478056,-318.229076585,-6.14978379301,left,390.359648678,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,100,arrow,valid,right,-0.344644615292,right,0.442920025906,right,-22.7465446093,318.655949837,29.2327217098,right,301.656125172,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,101,word,valid,right,1.49648908579,right,1.16144234357,right,98.768279662,366.997774291,76.6551946756,right,350.221819594,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,102,arrow,valid,right,-1.16386034226,right,-1.25216020604,right,-76.8147825893,344.29192315,-82.6425735987,right,288.862606278,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,103,word,valid,right,-0.0539091598431,right,-1.0734001271,right,-3.55800454965,362.385575141,-70.8444083884,right,364.138520439,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,104,arrow,valid,left,-0.132455990182,left,-0.629982902101,left,-8.74209535201,-343.757970484,-41.5788715387,left,308.412181155,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,105,arrow,valid,right,0.831703010698,right,-1.15882107214,right,54.8923987061,353.698417386,-76.4821907615,right,334.704048466,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,106,arrow,valid,left,-0.757976032518,left,2.04386326918,left,-50.0264181462,-357.812420949,134.894975766,left,375.988745771,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,107,arrow,valid,right,0.0812831762142,right,0.942144528002,right,5.36468963014,318.029566266,62.1815388481,right,319.585744641,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,108,word,invalid,right,0.00657423767315,left,-1.242664279,left,0.433899686428,-356.418985733,-82.0158424138,left,425.533583388,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,109,word,valid,right,-0.00550751671887,right,-1.00135182963,right,-0.363496103445,350.741208521,-66.0892207554,right,359.108688426,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,110,word,invalid,right,-0.215877928797,left,1.45195120736,left,-14.2479433006,-382.393690317,95.8287796855,left,343.385101936,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,111,arrow,valid,left,0.975844899844,left,-0.0585084636027,left,64.4057633897,-358.726914,-3.86155859778,left,304.357331246,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,112,word,valid,left,-0.67495054371,left,0.73942875603,left,-44.5467358849,-376.233194189,48.802297898,left,330.946238362,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,113,word,valid,left,-1.18238109724,left,-0.534248979195,left,-78.0371524175,-317.756587571,-35.2604326269,left,380.533007265,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,114,arrow,invalid,right,0.365606577915,left,-1.38991666286,left,24.1300341424,-368.722042519,-91.734499749,left,332.147841342,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,115,arrow,invalid,right,-1.6230673368,left,0.936604671878,left,-107.122444229,-366.287156735,61.815908344,left,341.757464397,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,116,arrow,valid,left,0.421501244653,left,0.561468322511,left,27.8190821471,-353.742529759,37.0569092857,timeout,1500.0,0
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,117,arrow,invalid,right,1.34440331771,left,-0.091781265983,left,88.7306189689,-361.669273367,-6.05756355488,left,347.829496546,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,118,arrow,valid,left,-0.245628411781,left,-0.00337364473735,left,-16.2114751775,-325.006101275,-0.222660552665,left,364.776131813,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,119,word,valid,right,2.30594155528,right,0.85888026068,right,152.192142648,372.96116934,56.6860972049,right,365.045324143,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,120,arrow,invalid,right,0.608206287963,left,1.25821384,left,40.1416150056,-322.630116263,83.0421134399,left,413.310457836,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,121,arrow,invalid,right,0.193613386427,left,0.807619376441,left,12.7784835042,-381.490328976,53.3028788451,left,339.576078055,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,122,arrow,valid,left,0.654551527714,left,0.0719219271039,left,43.2004008291,-374.052691378,4.74684718886,left,380.878700234,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,123,arrow,valid,left,1.09862794448,left,-0.483320789312,left,72.509444336,-319.330546127,-31.8991720946,left,372.527335305,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,124,arrow,valid,right,0.564793200946,right,-0.345654098065,right,37.2763512624,372.277391448,-22.8131704723,right,332.40455034,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,125,word,invalid,left,-0.516706147842,right,-0.156989930534,right,-34.1026057576,335.180962229,-10.3613354152,right,317.990115727,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,126,arrow,valid,right,-0.38635687097,right,-0.588842261714,right,-25.4995534841,340.449597964,-38.8635892731,right,359.989885241,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,127,arrow,invalid,right,0.819751526091,left,-0.1637472323,left,54.103600722,-340.09378489,-10.8073173318,left,360.232190462,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,128,word,invalid,right,-1.16888764353,left,2.32582585402,left,-77.1465844729,-333.787887539,153.504506365,left,312.527207308,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,129,word,valid,right,-2.11681082656,right,0.160950661874,right,-139.709514553,381.059021177,10.6227436837,right,402.808434912,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,130,word,valid,right,0.222671203776,right,-0.047281471692,right,14.6962994492,361.412832593,-3.12057713167,right,353.425880836,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,131,word,valid,left,-1.48673445345,left,0.108999352645,left,-98.1244739278,-366.571346148,7.1939572746,left,338.034223591,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,2,test,132,word,valid,left,0.263434291551,left,0.693731258279,left,17.3866632424,-336.251970231,45.7862630464,left,387.291623978,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,134,word,invalid,right,-0.0310058753213,left,1.29261624556,left,-2.04638777121,-365.607610743,85.3126722069,left,327.789229748,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,135,word,valid,left,1.08250971779,left,0.67668230723,left,71.4456413739,-380.525664078,44.6610322772,left,337.432461849,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,136,word,invalid,right,-1.12628403452,left,2.52905325483,left,-74.3347462783,-371.061507496,166.917514819,left,370.695482939,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,137,arrow,valid,right,-0.274015970617,right,-0.0561128110084,right,-18.0850540607,331.775324407,-3.70344552655,right,402.625025599,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,138,word,valid,right,0.889742284613,right,0.434031149949,right,58.7229907844,324.016883191,28.6460558967,right,409.222318965,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,139,arrow,valid,right,-1.41343731912,right,-2.7525490671,right,-93.286863062,316.991833635,-181.668238429,right,423.520882439,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,140,arrow,valid,right,0.49492781667,right,1.3715062675,right,32.6652359002,333.277158378,90.5194136549,right,325.370979728,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,141,arrow,invalid,right,0.10935632151,left,0.347475101117,left,7.21751721966,-331.587514014,22.9333566737,left,455.080085492,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,142,arrow,invalid,right,-0.684153022662,left,0.474313640103,left,-45.1540994957,-334.251262918,31.3047002468,left,395.635306777,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,143,arrow,valid,right,-1.69200042603,right,0.444302032085,right,-111.672028118,354.017363271,29.3239341176,right,378.604488855,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,144,arrow,valid,right,0.232771750091,right,0.470246849673,right,15.362935506,380.649242088,31.0362920784,right,402.11128752,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,145,word,valid,left,-1.37121130116,left,-0.786006739544,left,-90.4999458766,-360.022949388,-51.8764448099,left,344.84885534,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,146,word,invalid,left,-0.232987557658,right,-2.02068712251,right,-15.3771788055,379.964544705,-133.365350086,right,313.784825383,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,147,arrow,valid,right,0.257365806707,right,0.636347141785,right,16.9861432426,328.019606989,41.9989113578,right,355.987209361,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,148,arrow,valid,left,0.0149810096488,left,0.476783535964,left,0.988746636818,-333.169753579,31.4677133736,left,332.703510707,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,149,word,valid,right,0.310692902305,right,-0.410934885064,right,20.5057315521,364.887476629,-27.1217024142,right,725.898481498,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,150,arrow,valid,left,-0.960158620897,left,-1.54802088545,left,-63.3704689792,-376.38579784,-102.16937844,left,383.480359509,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,151,arrow,valid,right,0.112223589498,right,0.731999293592,right,7.40675690687,317.940844211,48.3119533771,right,366.781150806,1
MAR104,104,2015_Nov_17_1317,LL-Jerry,3,test,152,word,invalid,right,0.202156712764,left,1.26692914815,left,13.3423430424,-317.355772135,83.6173237781,left,342.761894397,1
