subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,12,arrow,valid,left,1.38626210202,left,0.43391307487,left,91.4932987333,-322.940704103,28.6382629414,left,373.679712415,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,13,arrow,invalid,left,-0.393327425464,right,-0.589869036392,right,-25.9596100806,383.085194385,-38.9313564019,right,273.570882156,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,14,word,valid,left,0.421386933103,left,0.447806640961,left,27.8115375848,-360.113014282,29.5552383034,left,282.384215621,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,15,arrow,invalid,left,-0.164541162086,right,-1.52049278235,right,-10.8597166977,331.219447563,-100.352523635,right,278.242582688,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,16,word,valid,left,0.131606964449,left,-0.617673944802,left,8.68605965364,-361.483160356,-40.7664803569,left,288.333071861,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,17,word,invalid,right,0.217848946304,left,-0.522435450135,left,14.3780304561,-319.437915806,-34.4807397089,left,355.853949673,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,18,word,valid,left,2.40323600489,left,-0.560086734059,left,158.613576323,-322.57301407,-36.9657244479,left,355.37637677,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,19,word,valid,right,0.22755236131,right,0.375023686075,right,15.0184558465,341.945682543,24.7515632809,right,290.485351114,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,20,word,invalid,left,0.201334651104,right,0.184001807154,right,13.2880869728,339.264955634,12.1441192722,right,372.965273447,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,21,arrow,invalid,left,1.689621351,right,-0.790374338887,right,111.515009166,330.365771184,-52.1647063665,right,316.79155468,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,22,word,invalid,right,0.0244375666504,left,0.773215983156,left,1.61287939893,-377.355521527,51.0322548883,left,317.206070293,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,23,arrow,valid,left,-0.11392312211,left,1.46660001493,left,-7.51892605924,-332.200944445,96.7956009857,left,454.996431014,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,24,word,valid,right,0.234579755198,right,0.362350870022,right,15.4822638431,351.166307073,23.9151574215,right,338.202635525,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,25,arrow,valid,left,0.435178755419,left,-0.137338238482,left,28.7217978577,-352.279057634,-9.06432373983,left,339.342472842,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,26,word,valid,right,0.0101725019627,right,-0.83793120488,right,0.671385129537,331.2945859,-55.3034595221,right,276.515702019,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,27,arrow,invalid,right,0.471410919313,left,-1.34936078434,left,31.1131206746,-370.84813574,-89.0578117662,left,296.274162596,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,28,arrow,valid,left,0.325537971123,left,1.02328367914,left,21.4855060941,-322.060043864,67.5367228233,left,379.373137606,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,29,word,invalid,right,1.63358227972,left,-1.47392503652,left,107.816430461,-372.765869767,-97.27905241,left,289.637434995,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,30,word,valid,left,0.118908876953,left,0.562128229271,left,7.8479858789,-335.644471517,37.1004631319,left,276.762490626,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,31,arrow,valid,right,-0.230239735847,right,-1.03448786734,right,-15.1958225659,332.849091805,-68.2761992446,right,376.533947187,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,32,word,valid,left,0.9580971216,left,-0.456307683753,left,63.2344100256,-360.573397336,-30.1163071277,left,342.649953905,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,33,word,valid,left,-0.808810372426,left,-0.0830815936801,left,-53.3814845801,-378.457471073,-5.48338518289,left,283.785245847,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,34,arrow,valid,right,0.155338322975,right,1.46601899515,right,10.2523293163,317.223047144,96.75725368,right,358.335600467,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,35,word,valid,left,-2.47575576425,left,0.699100983691,left,-163.399880441,-363.844646754,46.1406649236,left,322.353423107,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,36,arrow,invalid,left,-1.58801577705,right,-0.48808726095,right,-104.809041286,376.317326325,-32.2137592227,right,350.267434493,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,37,word,valid,left,-0.497522651241,left,-1.09007583233,left,-32.8364949819,-347.77328739,-71.9450049338,left,285.053438973,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,38,word,invalid,right,-1.51435880937,left,-0.533698168623,left,-99.9476814187,-365.090169735,-35.2240791291,left,305.952377152,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,39,word,valid,left,-0.518630001194,left,0.54661514843,left,-34.2295800788,-347.110694174,36.0765997964,left,300.048013451,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,40,word,invalid,right,0.822933956144,left,1.65866409082,left,54.3136411055,-356.21613455,109.471829994,left,313.201435143,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,41,word,invalid,left,1.1292625342,right,1.46669942145,right,74.5313272573,333.265358306,96.8021618154,right,471.354264999,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,42,arrow,invalid,left,-0.200460640801,right,2.4768734234,right,-13.2304022929,373.407840894,163.473645945,right,363.53064701,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,43,arrow,valid,right,0.572825119034,right,0.0539563321552,right,37.8064578562,350.558083248,3.56111792224,right,323.954188731,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,44,word,valid,right,-0.411759017946,right,-0.151557844638,right,-27.1760951844,374.327986629,-10.0028177461,right,330.392461037,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,45,arrow,valid,right,-2.63973138584,right,0.262734760829,right,-174.222271465,352.689246765,17.3404942147,right,300.270155305,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,46,arrow,valid,right,1.28408044653,right,0.149385813102,right,84.7493094709,337.013739811,9.85946366473,right,367.107002763,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,47,arrow,invalid,right,-0.836728990149,left,0.919387277094,left,-55.2241133499,-369.027537183,60.6795602882,left,303.304279922,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,48,word,valid,left,0.375061765921,left,-0.2910969022,left,24.7540765508,-352.097833664,-19.2123955452,left,317.397483392,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,49,word,valid,left,-0.370267009478,left,-2.07301796983,left,-24.4376226255,-373.632381365,-136.819186009,left,389.878462069,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,50,arrow,valid,left,-2.06923451052,left,-0.627327007534,left,-136.569477695,-330.924801954,-41.4035824973,left,356.625044486,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,51,arrow,valid,right,-0.0583294875793,right,0.639405892459,right,-3.84974618023,361.310507745,42.2007889023,right,349.132398376,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,52,arrow,valid,right,-1.25819793628,right,-0.0745230897407,right,-83.0410637944,324.854025206,-4.91852392289,right,317.892661318,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,53,arrow,valid,right,-0.599419443882,right,-2.28335925045,right,-39.5616832962,321.055059959,-150.70171053,right,400.093786186,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,54,arrow,invalid,right,0.519433801609,left,-0.0644291952805,left,34.2826309062,-343.634999147,-4.25232688851,left,454.894642578,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,55,word,valid,right,-1.98226182351,right,-0.473189171009,right,-130.829280352,351.10695226,-31.2304852866,right,287.370243808,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,56,arrow,valid,left,0.625855343226,left,-0.517363947443,left,41.3064526529,-333.031971199,-34.1460205313,left,317.729095928,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,57,arrow,valid,left,-1.67884537245,left,-0.39363830433,left,-110.803794582,-331.564605218,-25.9801280858,left,299.953907263,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,58,word,invalid,left,1.29560634072,right,0.613092169467,right,85.5100184875,374.410264676,40.4640831848,right,373.131719884,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,59,arrow,invalid,right,0.266355248348,left,-0.194805746198,left,17.579446391,-372.680544181,-12.857179249,left,436.244330602,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,60,word,valid,left,-0.688759705504,left,-0.575685608496,left,-45.4581405632,-354.841432496,-37.9952501607,left,272.743771784,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,61,word,valid,right,-1.30934402752,right,0.225104577933,right,-86.4167058163,319.606817048,14.8569021436,right,316.578055266,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,62,word,valid,left,1.9607891347,left,-1.7205313036,left,129.41208289,-382.19784567,-113.555066037,left,279.759485042,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,63,word,valid,right,-0.0395190171688,right,-0.256976483789,right,-2.60825513314,364.475230349,-16.9604479301,right,347.608454293,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,64,arrow,invalid,right,1.6904881172,left,0.212305324442,left,111.572215735,-338.801104808,14.0121514132,left,293.358151102,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,65,arrow,invalid,left,0.332217873753,right,0.978021124986,right,21.9263796677,337.388456603,64.5493942491,right,323.780700564,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,66,word,valid,left,-1.68054613782,left,-0.382914112123,left,-110.916045096,-317.833011901,-25.2723314001,left,313.311866019,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,67,arrow,valid,right,-0.242165288065,right,0.243252143622,right,-15.9829090123,317.98089947,16.0546414791,right,312.446665019,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,68,word,valid,right,-0.94365176055,right,0.511232838906,right,-62.2810161963,344.096075803,33.7413673678,right,697.282763664,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,69,arrow,valid,left,1.3881523352,left,0.185258903385,left,91.6180541231,-342.706501704,12.2270876234,left,292.472464265,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,1,test,70,word,valid,right,1.2290810967,right,-0.885526344821,right,81.1193523819,367.612328435,-58.4447387582,right,347.246753518,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,72,word,valid,right,0.486301361344,right,-0.649413450031,right,32.0958898487,319.411827514,-42.861287702,right,487.136898795,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,73,word,valid,right,-1.2130851639,right,-0.397898254313,right,-80.0636208177,321.777325347,-26.2612847847,right,298.67099016,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,74,arrow,invalid,right,-0.5272985369,left,0.640272200057,left,-34.8017034354,-352.791235799,42.2579652038,left,317.209271016,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,75,word,valid,left,-1.15942589693,left,-0.171504073075,left,-76.5221091971,-349.662250527,-11.3192688229,left,329.042645404,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,76,word,invalid,left,0.180214289838,right,-0.407848472968,right,11.8941431293,339.061955536,-26.9179992159,right,324.04381386,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,77,arrow,valid,right,-0.809198196241,right,-1.48000373795,right,-53.4070809519,342.620073341,-97.6802467044,right,276.210656855,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,78,word,valid,left,-0.922871009625,left,-1.16961551078,left,-60.9094866353,-382.214448612,-77.1946237116,left,286.075483309,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,79,arrow,valid,left,0.601486661061,left,1.21787178051,left,39.69811963,-381.243463648,80.3795375139,left,315.776232164,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,80,word,valid,right,-0.872215026956,right,0.688755515803,right,-57.5661917791,340.720109383,45.457864043,right,315.32170577,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,81,arrow,invalid,left,-0.878891498989,right,-0.749408042607,right,-58.0068389333,377.176991089,-49.4609308121,right,333.523252746,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,82,arrow,invalid,left,0.0502040866507,right,0.591107531634,right,3.31346971895,343.085282567,39.0130970879,right,349.978073966,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,83,word,invalid,left,-0.37096964457,right,-0.57064818104,right,-24.4839965416,382.678997986,-37.6627799486,right,307.784567354,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,84,arrow,valid,right,0.0214527812853,right,-1.35522589295,right,1.41588356483,364.634767114,-89.4449089348,right,309.895234881,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,85,word,valid,right,-0.206828979035,right,2.16051835518,right,-13.6507126163,318.635245702,142.594211442,right,334.757836536,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,86,arrow,valid,left,0.28075915137,left,-0.222197461525,left,18.5301039904,-318.34678604,-14.6650324606,left,360.221565701,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,87,word,valid,right,0.493551839598,right,-0.106423176936,right,32.5744214135,340.43274598,-7.02392967778,right,335.049437825,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,88,arrow,valid,left,0.619909192263,left,-1.24441464642,left,40.9140066894,-367.476854592,-82.1313666636,left,356.110021006,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,89,word,valid,left,0.958884414524,left,0.41402411382,left,63.2863713586,-374.264712432,27.3255915121,left,345.655910671,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,90,arrow,valid,right,-1.2157223113,right,-0.519659491836,right,-80.2376725459,375.144013454,-34.2975264612,right,322.816912318,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,91,arrow,valid,right,0.687929573108,right,0.813042094659,right,45.4033518252,372.868111467,53.6607782475,right,364.287337521,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,92,word,valid,left,-0.509720037715,left,-1.10367173862,left,-33.6415224892,-325.203223481,-72.8423347491,left,353.102463763,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,93,arrow,valid,right,0.032574390264,right,0.863279560855,right,2.14990975743,350.583859132,56.9764510165,right,347.751534078,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,94,word,invalid,left,0.319011146562,right,-0.00571839073494,right,21.0547356731,353.499045066,-0.377413788506,right,337.086164625,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,95,word,valid,left,-0.701028294245,left,1.51696107435,left,-46.2678674202,-370.561510372,100.119430907,left,368.445615284,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,96,word,valid,right,-1.08076463746,right,0.524862707324,right,-71.3304660726,343.646276191,34.6409386834,right,312.381366966,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,97,arrow,invalid,left,1.96448762867,right,2.54337065275,right,129.656183492,344.280981856,167.862463081,right,387.958567822,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,98,word,valid,right,0.805435441187,right,-0.912683134895,right,53.1587391183,350.554511942,-60.2370869031,right,295.415683882,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,99,word,valid,right,-0.678040331503,right,-0.473056864838,right,-44.7506618792,358.556224444,-31.2217530793,right,330.450077308,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,100,arrow,valid,right,1.32470139652,right,-0.111770724785,right,87.4302921703,366.793528325,-7.37686783578,right,303.832747042,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,101,arrow,valid,right,0.830106832583,right,-0.187291613961,right,54.7870509505,343.849920065,-12.3612465214,right,290.496234316,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,102,word,valid,left,0.0848160560638,left,-1.98953233279,left,5.59785970021,-366.165652861,-131.309133964,left,354.249343043,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,103,word,valid,right,-0.219917690632,right,-0.792686319327,right,-14.5145675817,368.205303864,-52.3172970756,right,384.657168528,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,104,arrow,invalid,left,-0.281001463722,right,1.61992826525,right,-18.5460966056,349.935565233,106.915265507,right,383.865268202,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,105,arrow,valid,right,-1.3029403504,right,1.38865757842,right,-85.9940631261,347.960491189,91.6514001758,right,327.336570481,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,106,arrow,valid,right,-0.234886777908,right,-0.593889511554,right,-15.5025273419,370.836447072,-39.1967077625,right,265.175905079,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,107,arrow,valid,right,-0.684985591927,right,1.23522600669,right,-45.2090490672,327.358286819,81.5249164415,right,237.266695127,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,108,word,invalid,right,0.437407524321,left,1.13365589335,left,28.8688966052,-335.235755044,74.8212889611,left,454.430833692,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,109,arrow,invalid,left,1.11124375128,right,0.748046449002,right,73.3420875848,345.559290685,49.3710656341,right,339.291258715,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,110,word,invalid,left,1.58412588777,right,-0.330520598055,right,104.552308593,369.27789985,-21.8143594716,right,379.081216175,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,111,word,invalid,left,2.01091793112,right,0.269742975074,right,132.720583454,319.816871679,17.8030363549,right,362.201316748,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,112,arrow,invalid,left,-0.0264772779291,right,-0.847035585483,right,-1.74750034332,357.711236544,-55.9043486419,right,354.687865125,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,113,arrow,valid,right,-0.895799655043,right,-0.561420112255,right,-59.1227772328,320.513927684,-37.0537274088,right,371.049220208,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,114,arrow,valid,left,-0.631012867424,left,-1.01696460185,left,-41.64684925,-370.011316566,-67.1196637219,left,506.986264838,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,115,word,invalid,left,-1.47796440753,right,-0.74385173477,right,-97.5456508967,343.001214531,-49.0942144948,right,291.328465799,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,116,word,invalid,right,0.217324176724,left,0.706463378631,left,14.3433956638,-345.261517011,46.6265829896,left,377.267911565,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,117,arrow,valid,left,-0.880654083079,left,-0.838841738436,left,-58.1231694832,-328.408218731,-55.3635547368,left,585.108814295,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,118,arrow,invalid,left,-0.241118502825,right,-0.558989454329,right,-15.9138211864,372.573272954,-36.8933039857,right,328.241462586,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,119,arrow,valid,left,-0.999770774892,left,-0.9242862175,left,-65.9848711429,-352.399496015,-61.002890355,left,393.67311867,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,120,word,valid,left,-0.812266454812,left,0.0367364046513,left,-53.6095860176,-348.782873696,2.42460270698,left,346.559522208,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,121,arrow,valid,right,0.107709459696,right,-1.18951872633,right,7.10882433996,320.640862299,-78.5082359381,right,371.955712559,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,122,arrow,valid,left,-1.99917343191,left,-2.86371226543,left,-131.945446506,-325.936490381,-189.005009518,left,283.16715383,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,123,word,valid,left,0.686079929264,left,-0.564196145349,left,45.2812753314,-342.378726233,-37.2369455931,left,315.339950612,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,124,arrow,invalid,left,0.298459384833,right,1.00435844736,right,19.698319399,357.284472608,66.287657526,right,317.121566739,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,125,arrow,valid,left,-0.660941697153,left,0.163270786748,left,-43.6221520121,-321.706875101,10.7758719254,left,359.238571953,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,126,word,valid,right,-0.150846362123,right,0.096586057229,right,-9.95585990012,365.612055074,6.37467977711,right,333.275503712,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,127,arrow,invalid,left,-2.50689119449,right,-0.361685661572,right,-165.454818836,345.189916885,-23.8712536637,right,389.348074561,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,128,word,invalid,left,-0.0644015827038,right,0.990215266986,right,-4.25050445845,336.362655024,65.3542076211,right,292.369715869,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,129,arrow,invalid,left,0.408249603892,right,-1.40314910472,right,26.9444738569,383.000144118,-92.6078409114,right,335.519008338,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,130,word,valid,left,-1.05632739752,left,0.355156722369,left,-69.7176082362,-325.613740274,23.4403436763,left,303.314522607,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,131,word,valid,left,-1.4677996959,left,-1.73835255781,left,-96.8747799296,-354.17761282,-114.731268815,left,396.467816783,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,2,test,132,word,valid,left,1.04104299715,left,-0.499862034581,left,68.7088378122,-372.180792556,-32.9908942823,left,329.984347802,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,134,word,valid,left,-1.20779087207,left,1.19914178178,left,-79.7141975566,-380.394731622,79.1433575976,left,329.068892635,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,135,arrow,invalid,left,1.77340936668,right,-0.472893021324,right,117.045018201,344.728786999,-31.2109394074,right,290.518320398,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,136,word,valid,left,-1.48283909849,left,-0.0419342858683,left,-97.8673805004,-329.372068504,-2.76766286731,left,379.960180959,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,137,arrow,valid,right,-0.481809747727,right,-0.376293227918,right,-31.79944335,379.252232968,-24.8353530426,right,339.788677171,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,138,arrow,valid,right,-0.117600414851,right,0.623660321019,right,-7.76162738015,368.39797029,41.1615811873,right,428.9206916,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,139,word,valid,left,0.619692294689,left,-0.532874314459,left,40.8996914495,-334.255287103,-35.1697047543,left,401.077740127,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,140,arrow,valid,left,-0.00728289013556,left,-0.67137934004,left,-0.480670748947,-326.675223029,-44.3110364426,left,327.892565168,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,141,arrow,invalid,right,0.736267414204,left,1.48561062722,left,48.5936493375,-322.187035741,98.0503013965,left,433.351045009,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,142,arrow,valid,left,0.0166108206593,left,1.24703477305,left,1.09631416352,-322.286538495,82.3042950213,left,365.800078725,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,143,arrow,valid,left,1.30977692368,left,-1.0356229755,left,86.4452769632,-348.088541056,-68.3511163831,left,341.687445762,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,144,arrow,valid,right,-0.353103460111,right,0.785580271362,right,-23.3048283673,341.968790825,51.8482979099,right,598.82463282,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,145,arrow,valid,right,0.265728573175,right,-0.736435770788,right,17.5380858296,335.820085371,-48.604760872,right,311.214962276,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,146,arrow,valid,left,-0.876431190664,left,0.458242725289,left,-57.8444585838,-349.098334073,30.2440198691,left,301.59660452,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,147,word,invalid,left,1.13348010375,right,-1.41218081632,right,74.8096868477,355.564216561,-93.2039338772,right,313.321788795,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,148,arrow,invalid,left,1.71779266443,right,1.72700319518,right,113.374315852,339.340046556,113.982210882,right,448.713081656,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,149,arrow,invalid,left,-1.04409267155,right,0.78770354747,right,-68.9101163223,335.905459338,51.988434133,right,373.593288241,1
MAR107,107,2015_Nov_17_1343,LL-ELAINE,3,test,150,arrow,valid,right,-0.71063468065,right,0.89705698729,right,-46.9018889229,363.176351208,59.2057611611,right,429.41298848,1
