subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR106,106,2015_Nov_17_1342,LL-George,1,test,18,arrow,valid,right,0.230804171237,right,-0.991741585866,right,15.2330753017,332.470131537,-65.4549446672,right,370.817475603,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,19,arrow,valid,left,0.40263670029,left,0.976232221486,left,26.5740222191,-378.18452583,64.4313266181,left,354.910647089,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,20,word,valid,left,-0.273641189854,left,-0.95309476925,left,-18.0603185303,-378.035834972,-62.9042547705,left,571.373150276,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,21,arrow,valid,right,1.45775524459,right,-0.442097971647,right,96.2118461428,327.412984973,-29.1784661287,right,451.484413235,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,22,word,valid,left,-1.10217095682,left,0.161333783114,left,-72.7432831499,-332.257882849,10.6480296855,left,415.498714894,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,23,arrow,valid,left,1.14816703955,left,-0.199110377847,left,75.7790246103,-342.372553411,-13.1412849379,left,349.671428557,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,24,word,valid,left,0.100278783712,left,-0.214285543385,left,6.61839972498,-345.302022085,-14.1428458634,left,566.489870776,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,25,word,invalid,left,-0.431008598254,right,-1.46390850639,right,-28.4465674848,362.907448508,-96.6179614218,right,742.259445018,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,26,arrow,valid,left,-1.04576259994,left,0.105477076213,left,-69.020331596,-329.109840371,6.96148703003,left,407.132545661,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,27,word,valid,right,-2.04912890842,right,-0.128961116543,right,-135.242507956,381.458537459,-8.51143369184,right,1045.17609702,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,28,arrow,invalid,left,-0.43930616595,right,-0.543117163386,right,-28.9942069527,334.144254988,-35.8457327835,right,538.295781589,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,29,word,invalid,left,-0.969199023211,right,1.31914337926,right,-63.9671355319,367.234905538,87.0634630314,right,592.346989375,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,30,arrow,invalid,right,0.001320164207,left,-0.717500572372,left,0.0871308376619,-368.214371481,-47.3550377766,left,391.522759921,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,31,word,valid,left,0.720854595387,left,2.00038247163,left,47.5764032955,-378.557340031,132.025243128,left,422.27692192,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,32,arrow,invalid,right,1.61695692453,left,1.21381297222,left,106.719157019,-354.851269162,80.1116561664,left,396.372750169,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,33,word,valid,left,1.26788439047,left,0.805632943159,left,83.6803697708,-360.786669669,53.1717742485,left,378.556270036,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,34,word,invalid,right,0.0932247855684,left,-1.69014900313,left,6.15283584751,-333.767141061,-111.549834207,right,834.260097996,0
MAR106,106,2015_Nov_17_1342,LL-George,1,test,35,arrow,valid,left,-0.704121234491,left,0.614242715206,left,-46.4720014764,-317.571333476,40.5400192036,left,375.794221123,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,36,arrow,valid,left,-2.16208733328,left,-0.0869510899508,left,-142.697763996,-372.268032254,-5.73877193675,left,359.534014249,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,37,arrow,valid,left,-1.99269278769,left,1.14372023526,left,-131.517723988,-333.446316421,75.485535527,left,471.998604422,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,38,word,invalid,left,1.37435550162,right,2.60280023744,right,90.707463107,323.940280406,171.784815671,right,499.796743388,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,39,arrow,valid,right,-0.0809121114214,right,-1.28464830425,right,-5.34019935381,325.022087197,-84.7867880803,right,1014.58037918,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,40,arrow,valid,left,-0.0645873820571,left,-0.693334129603,left,-4.26276721577,-381.952286338,-45.7600525538,left,460.71866405,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,41,arrow,invalid,left,-1.01477298265,right,0.731395610844,right,-66.9750168548,347.568651288,48.2721103157,right,432.830900128,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,42,word,invalid,right,-1.33253152394,left,-0.910199947908,left,-87.94708058,-321.277021151,-60.0731965619,left,365.932275541,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,43,arrow,valid,right,1.83095617856,right,-1.04531905596,right,120.843107785,380.352163514,-68.9910576931,right,350.05969659,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,44,word,valid,left,1.51452131031,left,-0.135210352448,left,99.9584064805,-323.77631179,-8.92388326159,left,377.187248901,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,45,arrow,valid,right,-1.51679361919,right,1.20922447393,right,-100.108378867,339.028898242,79.8088152795,right,424.938142765,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,46,word,valid,right,0.693289411759,right,-0.150208797505,right,45.7571011761,340.532961377,-9.91378063531,right,604.015517922,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,47,arrow,invalid,right,0.211420056555,left,-1.06755501499,left,13.9537237326,-353.256690924,-70.4586309893,left,570.823877351,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,48,arrow,invalid,left,0.557557928979,right,-1.79731443288,right,36.7988233126,337.650044281,-118.62275257,left,666.9322339,0
MAR106,106,2015_Nov_17_1342,LL-George,1,test,49,arrow,invalid,right,0.604702803817,left,-0.234248344153,left,39.9103850519,-380.637531729,-15.4603907141,right,215.054431115,0
MAR106,106,2015_Nov_17_1342,LL-George,1,test,50,arrow,invalid,left,-0.725424664357,right,0.389687977866,right,-47.8780278476,350.238985808,25.7194065392,right,356.842384906,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,51,word,invalid,right,-1.47279596456,left,0.0395306645005,left,-97.2045336611,-381.979240539,2.60902385704,left,354.285833193,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,52,word,valid,right,-1.88062215933,right,0.926829259856,right,-124.121062516,369.609107589,61.1707311505,right,561.330034281,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,53,arrow,invalid,left,-1.49646407745,right,0.747821190696,right,-98.7666291118,355.172564817,49.3561985859,right,537.857579533,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,54,arrow,valid,left,-0.249040361063,left,-1.83255666916,left,-16.4366638302,-367.731150577,-120.948740164,left,387.35391933,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,55,arrow,invalid,left,1.29878086859,right,-0.150425951183,right,85.7195373269,337.068905602,-9.92811277806,right,586.721743341,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,56,arrow,valid,left,0.0941379787264,left,1.08014821045,left,6.21310659594,-358.013081663,71.2897818895,left,354.196528322,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,57,word,invalid,left,-0.0885279596919,right,-1.85732536393,right,-5.84284533967,342.518482439,-122.583474019,left,252.009679505,0
MAR106,106,2015_Nov_17_1342,LL-George,1,test,58,arrow,valid,left,-0.586857281363,left,-0.78151126182,left,-38.73258057,-338.976722909,-51.5797432801,left,968.798033369,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,59,arrow,valid,right,1.54465280352,right,1.400868023,right,101.947085032,338.490922145,92.4572895182,right,448.90641555,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,60,arrow,invalid,right,-0.157160227735,left,0.699543243941,left,-10.3725750305,-340.609215955,46.1698541001,left,461.677651037,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,61,arrow,invalid,right,-0.801750833729,left,0.026665682419,left,-52.9155550261,-355.166726386,1.75993503965,right,650.171407673,0
MAR106,106,2015_Nov_17_1342,LL-George,1,test,62,word,valid,right,-0.187203085239,right,0.584927558851,right,-12.3554036258,372.900748672,38.6052188841,right,974.559637369,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,63,word,valid,right,-0.329825866978,right,-0.679738512413,right,-21.7685072205,370.738938593,-44.8627418193,right,478.015639586,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,64,word,valid,right,0.124161845617,right,0.433424308839,right,8.19468181075,347.998318808,28.6060043834,right,409.505046206,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,65,arrow,valid,right,0.958875304187,right,-1.32809754859,right,63.2857700763,355.971119633,-87.6544382071,right,351.881003648,1
MAR106,106,2015_Nov_17_1342,LL-George,1,test,66,word,invalid,right,-0.0921936363202,left,0.690302542283,left,-6.08477999713,-340.052621421,45.5599677907,right,360.725706036,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,68,arrow,valid,left,0.534880307329,left,0.142675464094,left,35.3021002837,-355.175083995,9.41658063022,left,395.679437148,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,69,word,valid,right,-1.30335393172,right,0.800219648344,right,-86.0213594936,351.856689437,52.8144967907,right,373.151885462,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,70,arrow,valid,left,0.897370297178,left,0.092580565735,left,59.2264396138,-328.305296958,6.11031733851,left,116.908707423,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,71,word,valid,left,-1.21798445913,left,-0.4711311248,left,-80.3869743028,-335.880734837,-31.0946542368,left,308.032636298,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,72,word,invalid,left,-1.31786389999,right,0.38757952044,right,-86.9790173991,361.311845701,25.5802483491,right,390.512238606,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,73,arrow,invalid,right,0.761989982095,left,-0.569954228872,left,50.2913388183,-349.693243791,-37.6169791055,left,1125.54503174,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,74,word,invalid,right,1.58714155185,left,-1.40841884674,left,104.751342422,-345.389224536,-92.9556438847,left,999.090306752,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,75,word,invalid,left,1.13362159721,right,0.426564759179,right,74.8190254157,362.97895546,28.1532741058,right,389.612147992,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,76,arrow,valid,right,1.94415406707,right,-0.388022058081,right,128.314168427,360.531342791,-25.6094558334,right,260.678652965,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,77,word,valid,left,0.997554752707,left,1.17629708902,left,65.8386136786,-352.176100882,77.6356078756,left,400.779737043,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,78,word,valid,left,-1.11474228703,left,0.327766544832,left,-73.5729909442,-329.839825743,21.6325919589,right,319.221671321,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,79,word,valid,right,0.338721975556,right,1.22333367448,right,22.3556503867,376.031468285,80.7400225156,right,345.013171667,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,80,word,valid,left,-0.329193968315,left,-0.0433425697243,left,-21.7268019088,-371.077962263,-2.86060960181,left,297.720965522,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,81,word,invalid,left,-0.267426976805,right,-0.892213109285,right,-17.6501804692,367.40076004,-58.8860652128,right,382.904360536,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,82,word,valid,right,1.63024124437,right,-1.19178430629,right,107.595922128,378.486064709,-78.6577642148,right,190.035625943,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,83,arrow,valid,left,-0.550810414091,left,-2.34157108614,left,-36.35348733,-362.094697429,-154.543691685,left,389.104166592,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,84,arrow,valid,right,-0.162961016527,right,-0.506255881663,right,-10.7554270908,382.216448593,-33.4128881897,right,316.226277384,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,85,arrow,invalid,left,0.876573456162,right,2.88245509203,right,57.8538481067,356.618170815,190.242036074,right,501.960545836,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,86,word,valid,left,1.23847142591,left,-0.223778710029,left,81.7391141104,-337.346921559,-14.7693948619,left,464.792758285,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,87,arrow,valid,left,1.32236374535,left,-0.143475917555,left,87.276007193,-356.696556676,-9.46941055866,left,348.896172713,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,88,word,valid,left,0.275888324505,left,-0.397097616776,left,18.2086294173,-332.041910331,-26.2084427072,left,394.306895032,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,89,arrow,valid,right,0.744424096839,right,-0.389023932434,right,49.1319903914,352.965209148,-25.6755795407,right,561.409736518,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,90,word,valid,right,1.781692439,right,-0.854470265467,right,117.591700974,346.671418494,-56.3950375208,right,393.548283842,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,91,word,invalid,left,-0.303446970707,right,-0.446137589167,right,-20.0275000667,381.53294714,-29.445080885,left,335.30134795,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,92,word,valid,right,-0.645819914412,right,0.567850779229,right,-42.6241143512,372.448100078,37.4781514291,right,593.753140885,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,93,word,invalid,left,-2.1624751509,right,0.0334536502464,right,-142.723359959,319.821918778,2.20794091626,right,512.254931789,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,94,arrow,valid,left,-0.651296020388,left,1.74435346793,left,-42.9855373456,-341.071418464,115.127328883,left,426.670465095,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,95,arrow,valid,left,0.012986619803,left,-0.265587843937,left,0.857116906997,-339.652319205,-17.5287976999,left,1064.46626742,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,96,word,valid,left,0.116323784057,left,-1.31929164336,left,7.67736974774,-347.617702172,-87.0732484615,timeout,1500.0,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,97,word,valid,left,0.542761630831,left,-0.251717313294,left,35.8222676348,-381.205361829,-16.6133426774,left,446.279764292,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,98,arrow,valid,left,0.347819089451,left,-0.838279868677,left,22.9560599037,-347.558714659,-55.3264713327,left,834.820894117,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,99,arrow,valid,left,0.147833846026,left,-0.703565728381,left,9.75703383773,-325.873682047,-46.4353380731,left,376.242345839,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,100,arrow,invalid,right,-0.621290795315,left,0.658061095198,left,-41.0051924908,-365.236168406,43.4320322831,right,1064.00661939,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,101,word,valid,left,0.191645238995,left,1.00166340692,left,12.6485857736,-341.691649939,66.1097848565,left,436.174871109,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,102,word,invalid,right,-0.665848075857,left,-0.357185572829,left,-43.9459730066,-367.219641167,-23.5742478067,right,1377.59664288,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,103,word,valid,left,0.0550442938353,left,-0.18229246116,left,3.63292339313,-339.44764109,-12.0313024366,left,432.793449727,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,104,word,valid,left,-0.107749494694,left,-0.440422202708,left,-7.11146664978,-360.710250257,-29.0678653787,left,385.903595539,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,105,word,invalid,left,-0.621379885426,right,0.428915077043,right,-41.0110724381,379.662316082,28.3083950849,right,512.976412661,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,106,arrow,invalid,left,-0.0621093045862,right,0.00768486448473,right,-4.09921410269,370.845122279,0.507201055992,right,555.518496374,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,107,arrow,invalid,left,0.534820193989,right,0.694402314822,right,35.2981328032,381.252016254,45.8305527782,right,420.152810577,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,108,word,valid,right,0.179812594113,right,1.83117261931,right,11.8676312115,320.24422379,120.857392874,right,394.019455009,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,109,word,valid,left,0.254172960753,left,-0.498007905055,left,16.7754154097,-369.224506643,-32.8685217336,left,904.822782672,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,110,arrow,invalid,left,0.816439950201,right,-0.215607633411,right,53.8850367133,351.826737715,-14.2301038051,right,411.60643124,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,111,arrow,valid,left,-0.981534728419,left,-1.58278973839,left,-64.7812920757,-347.716364085,-104.464122734,left,481.995947659,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,112,word,invalid,left,0.0734624715628,right,-0.117467370449,right,4.84852312315,334.205840718,-7.75284644964,right,372.822513804,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,113,arrow,valid,left,1.58051580464,left,0.0918840010672,left,104.314043107,-373.517648671,6.06434407043,left,340.525522304,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,114,arrow,valid,left,1.15136122999,left,0.387743982968,left,75.9898411794,-320.881327856,25.5911028759,left,429.680262983,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,115,arrow,invalid,left,0.76335046928,right,-0.206339437095,right,50.3811309725,330.749098225,-13.6184028483,right,491.432494775,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,116,arrow,invalid,left,-0.907340277959,right,0.742458328589,right,-59.8844583453,360.163763939,49.0022496869,right,502.550790145,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,117,arrow,valid,left,1.68153591335,left,0.423485692761,left,110.981370281,-377.643757477,27.9500557222,left,358.016471786,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,118,word,valid,left,-0.808967772971,left,-0.303685219606,left,-53.3918730161,-380.486434172,-20.043224494,left,456.835983146,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,119,arrow,valid,left,0.471932424677,left,0.0151868021445,left,31.1475400287,-377.783096385,1.00232894154,left,453.196569928,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,120,word,invalid,left,0.121390604016,right,-0.106079967081,right,8.01177986506,341.778131133,-7.00127782736,left,105.741758482,0
MAR106,106,2015_Nov_17_1342,LL-George,2,test,121,arrow,invalid,right,-0.352409789275,left,1.94492310707,left,-23.2590460921,-332.481132379,128.364925066,left,404.445077525,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,122,arrow,valid,right,-1.36293559757,right,0.710907051011,right,-89.9537494398,370.113870915,46.9198653667,right,443.280209205,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,123,word,valid,left,0.772136093521,left,1.11779429848,left,50.9609821724,-349.344455671,73.7744236998,left,288.054594421,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,124,word,valid,left,-0.0524187288639,left,-0.948795925459,left,-3.45963610501,-341.046670071,-62.6205310803,left,419.17429812,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,125,word,valid,left,-0.524946946669,left,-0.475985812204,left,-34.6464984801,-368.975755547,-31.4150636055,left,948.83087452,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,126,word,invalid,left,1.39528931305,right,1.46292431498,right,92.089094661,333.496456014,96.5530047884,right,477.373540809,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,127,word,invalid,right,1.26207335921,left,1.46666904,left,83.2968417077,-357.051367114,96.8001566397,left,482.205285924,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,128,arrow,valid,right,-1.7605884773,right,1.13335902494,right,-116.198839502,329.049156849,74.801695646,right,493.654233345,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,129,word,valid,right,1.42319481585,right,-1.18061090658,right,93.9308578459,359.920033328,-77.9203198342,right,496.424284473,1
MAR106,106,2015_Nov_17_1342,LL-George,2,test,130,arrow,valid,right,-0.426739196766,right,0.246064267951,right,-28.1647869865,317.88079385,16.2402416848,right,395.502747968,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,132,word,valid,right,-1.77926212198,right,-0.646938741728,right,-117.431300051,342.120107739,-42.697956954,right,336.010665342,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,133,arrow,valid,left,0.947344103095,left,-0.963016407794,left,62.5247108043,-353.445973565,-63.5590829144,left,866.237640555,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,134,word,valid,right,-0.26740605365,right,0.314477224875,right,-17.6487995409,374.360790284,20.7554968418,right,453.07525614,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,135,arrow,valid,right,-0.443603509479,right,-0.200713701286,right,-29.2778316256,330.541363339,-13.2471042849,right,785.558219417,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,136,arrow,valid,left,-0.904678402367,left,0.104409948992,left,-59.7087745562,-361.736287225,6.89105663349,left,393.244519306,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,137,word,valid,right,0.59941173924,right,-0.0114661318292,right,39.5611747899,377.707822888,-0.756764700727,right,1248.17245122,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,138,arrow,valid,right,0.26390548722,right,0.995788053697,right,17.4177621565,322.70586883,65.722011544,right,421.178696153,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,139,word,valid,right,-0.558628060861,right,2.65698882618,right,-36.8694520168,340.137053821,175.361262528,right,426.988953725,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,140,word,invalid,left,0.430589543594,right,0.224036647133,right,28.4189098772,318.056614988,14.7864187108,right,456.750519341,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,141,word,valid,right,1.25484225379,right,1.12906677362,right,82.8195887499,357.231946756,74.518407059,right,334.21464538,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,142,word,valid,left,0.391130543887,left,-0.476525074628,left,25.8146158966,-339.454296898,-31.4506549254,left,343.64735143,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,143,word,valid,left,-1.11460538384,left,0.497580902445,left,-73.5639553336,-321.832536116,32.8403395613,left,432.403901243,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,144,arrow,valid,right,-2.61703834543,right,-2.2812872763,right,-172.724530798,316.886501411,-150.564960236,right,549.809386896,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,145,word,valid,right,0.650122566128,right,-0.524074681645,right,42.9080893644,350.534438287,-34.5889289886,right,422.328776331,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,146,word,invalid,left,0.236483853222,right,-0.183147076116,right,15.6079343127,317.937902598,-12.0877070236,right,828.0977424,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,147,arrow,invalid,left,-0.726757616536,right,0.654653200379,right,-47.9660026914,353.36444887,43.207111225,right,505.558027362,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,148,arrow,valid,left,0.475500008405,left,-1.11541786075,left,31.3830005547,-379.403181028,-73.6175788093,left,356.350407994,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,149,word,valid,right,1.52525185657,right,-0.0124072526236,right,100.666622533,367.193968687,-0.818878673159,right,428.126550396,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,150,arrow,invalid,left,-0.592732023886,right,-0.604775010059,right,-39.1203135765,344.499281687,-39.9151506639,right,361.76247464,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,151,arrow,valid,left,1.57407657959,left,1.07524169724,left,103.889054253,-322.579152085,70.965952018,left,394.347866415,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,152,word,valid,right,0.000795501433068,right,0.422158999324,right,0.0525030945825,362.404492509,27.8624939554,right,395.787947346,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,153,arrow,valid,right,1.01618393268,right,-1.47302746178,right,67.0681395571,366.541065998,-97.2198124775,right,274.881967169,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,154,arrow,invalid,right,-1.04363151351,left,-0.198035963081,left,-68.8796798918,-349.4691799,-13.0703735634,left,622.292926302,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,155,word,valid,left,-0.513918000834,left,0.618382347785,left,-33.918588055,-367.172503834,40.8132349538,left,692.38347956,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,156,word,valid,right,-2.5104928315,right,0.697594473442,right,-165.692526879,369.377757908,46.0412352472,right,184.539055626,1
MAR106,106,2015_Nov_17_1342,LL-George,3,test,157,word,valid,left,-1.0078893931,left,-0.258851377909,left,-66.5206999445,-343.801379769,-17.084190942,left,351.711996598,1
